RM CUERPO;RM Cuerpo;MRPELV (A);RM Pelvis con Anestesia;;RM PERINE (A);RM de Perine con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELV (A);RM Pelvis con Anestesia;;RM UTERYANX(A);RM de Utero y Anexos con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELV (A);RM Pelvis con Anestesia;;RM VEJIGAURE(A);RM de Vejiga, Uretra con anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELVOSEA;RM  Pelvis Osea;;RM PELVOSEA;RM Pelvis Osea;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPELVOSEA(A);RM Pelvis Osea con Anestesia;;RM PELVOSEA(A);RM Pelvis Osea con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPLEXO (A);RM Plexo con Anestesia;;RM PLEXOBRAQ(A);RM de Plexo Braquial con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPLEXO (A);RM Plexo con Anestesia;;RM PLEXOLUMB(A);RM de Plexo Lumbar con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPLEXOBRA;RM Plexo Braquial;;RM PLEXOBRAQ;RM de Plexo Braquial;;No;;CTMR
RM CUERPO;RM Cuerpo;MRPLEXOLUM;RM Plexo Lumbar;;RM PLEXOLUMB;RM de Plexo Lumbar;;No;;CTMR
RM CUERPO;RM Cuerpo;MRTORAX;RM Torax;;MR TORAX;MR de Torax;;No;;CTMR
RM CUERPO;RM Cuerpo;MRTORAX (A);RM Torax con Anestesia;;RM TORAX (A);RM de Torax con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RM ABDCOLANG;RM Abdomen mas Colangio;;RM ABDCOLANG;RM  de Abdomen y Colangio;;No;;CTMR
RM CUERPO;RM Cuerpo;RM ABDCOLANG (A);(A) RM Abdomen mas Colangio con Anestesia;;RM ABDCOLANG(A);RM de Abdomen y Colangio con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RM PROSTATA;RM de Prostata;;RM PROSTATA;RM de Prostata;;No;;CTMR
RM CUERPO;RM Cuerpo;RM PROSTATA (A);RM de Prostata con Anestesia;;RM PROSTATA (A);RM de Prostata con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN;RM Abdomen;;RM ABDOMEN;RM de Abdomen;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN;RM Abdomen;;RM HIGADO;RM de Higado;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN;RM Abdomen;;RM PANCREAS;RM de Pancreas;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN;RM Abdomen;;RM PAREDABD;RM Pared Abdominal;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN;RM Abdomen;;RM RI?ONES;RM de Ri?ones;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN;RM Abdomen;;RM SUPRARENAL;RM Suprarenales;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN (A);(A) RM Abdomen con Anestesia;;RM ABDOMEN (A);RM de Abdomen con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN (A);(A) RM Abdomen con Anestesia;;RM HIGADO (A);RM de Higado con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN (A);(A) RM Abdomen con Anestesia;;RM PANCREAS (A);RM de Pancreas con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN (A);(A) RM Abdomen con Anestesia;;RM PAREDABD (A);RM Pared Abdominal con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN (A);(A) RM Abdomen con Anestesia;;RM RI?ONES (A);RM de Ri?ones con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDOMEN (A);(A) RM Abdomen con Anestesia;;RM SUPRARENAL(A);RM Suprarenales con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDPELV;RM Abdomen Pelvis;;MR ABDPELV;MR de Abdomen y Pelvis;;No;;CTMR
RM CUERPO;RM Cuerpo;RMABDPELV (A);(A) RM Abdomen Pelvis con Anestesia;;MR ABDPELV (A);MR de Abdomen y pelvis con Anestesia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMCOLANGIO;RM Colangio Resonancia;;RM COLANGIO;RM ColangioResonancia;;No;;CTMR
RM CUERPO;RM Cuerpo;RMCOLANGIO (A);(A) RM Colangio con Anestesia;;RM COLANGIO(A);RM ColangioResonancia con Anestesia;;No;;CTMR
RM FETAL;RM Fetal *Agendar como Grupo Explorac.**;RMFETAL CUERPO;RM Fetal Evaluac Cuerpo;;RM FETAL CUERPO;RM Fetal Evaluac. Cuerpo;;No;;CTMR
RM FETAL;RM Fetal *Agendar como Grupo Explorac.**;RMFETAL NEURO;RM Fetal  Evaluac Neuro;;RM FETAL NEURO;RM Fetal Evaluac. Neuro;;No;;CTMR
RM MAMAS;RM Mamas;RMBIOPSIAMAMA;RM BIOPSIA MAMAS;;BIOPSIAMAMA;BIOPSIA MAMAS;;No;;CTMR
RM MAMAS;RM Mamas;RMMAMAS; RM MAMAS;;RM MAMAS;RM Mamas sin Protesis;;No;;CTMR
RM MAMAS;RM Mamas;RMMAMAS (A); RM MAMAS con Anestesia;;RM MAMAS (A);RM Mamas sin Protesis con Anestesia;;No;;CTMR
RM MAMAS;RM Mamas;RMMAMASPROT; RM Mamas con Protesis;;RM MAMASPROT;RM Mamas con Protesis;;No;;CTMR
RM MAMAS;RM Mamas;RMMAMASPROT(A); RM Mamas con Protesis con Anestesia;;RM MAMASPROT(A);RM Mamas con Protesis con Anestesia;;No;;CTMR
RM MARC RT;RM Marcaciones de Radioterapia;RMMARCRT;RM Marcacion Radioterapia;;RM MARCRT;RM Marcacion RT;;No;;CTMR
RM MARC RT;RM Marcaciones de Radioterapia;RMMARCRT (A);RM Marcacion Radioterapia con Anestesia;;RM MARCRT (A);RM Marcacion RT con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCARA;RM Cara;;RM CARA;RM Cara;;No;;CTMR
RM NEURO;RM Neuro;MRCARA(A);RM Cara con Anestesia;;RM CARA(A);RM Cara con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCER;RM Cerebro;;RM CER;RM Cerebro;;No;;CTMR
RM NEURO;RM Neuro;MRCER (A);RM Cerebro con Anestesia;;RM CER (A);RM Cerebro con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCER(2);RM Cerebro Protocolo Tu;;RM CER(2);RM Cerebro Protocolo Tu;;No;;CTMR
RM NEURO;RM Neuro;MRCER(2)(A);RM Cerebro Protocolo Tu con Anestesia;;RM CER(2)(A);RM Cerebro Protocolo Tu con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCER(3);RM Cerebro Protocolo Epilepsia;;RM CER (3);RM Cerebro Protocolo Epilepsia;;No;;CTMR
RM NEURO;RM Neuro;MRCER(3)(A);RM Cerebro Protocolo Epilepsia con Anestesia;;RM CER (3)(A);RM Cerebro Protocolo Epilepsia con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCERANGCER;RM Cerebro y AngioRM Cerebro;;RM CERANGCER;RM Cerebro y AngioRM;;No;;CTMR
RM NEURO;RM Neuro;MRCERANGCER(A); RM Cerebro y AngioRM Cerebro con Anestesia;;RM CERANGCER(A);RM Cerebro y AngioRM con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCERANGIOCYC;RM Cerebro Angio Cerebro y Cuello;;RM CERANGCYC;RM Cerebro Angio Cerebro y Cuello;;No;;CTMR
RM NEURO;RM Neuro;MRCERANGIOCYC (A);(A) RM Cerebro Angio Cerebro y Cuello con Anestesia;;RM CERANGCYC (A);RM Cerebro Angio Cerebro y Cuello con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCERCERV;RM Cerebro y Col. Cervical;;RM CERCERV;RM Cerebro y Columna Cervical;;No;;CTMR
RM NEURO;RM Neuro;MRCERCERV (A);RM Cerebro y Col.Cervical con Anestesia;;RM CERCERV(A);RM Cerebro y Columna Cervical con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCERDIF;RM Cerebro y Difusion;;RM CERDIF;RM Cerebro y Difusion;;No;;CTMR
RM NEURO;RM Neuro;MRCERDIF (A);RM Cerebro y Difusion con Anestesia;;RM CERDIF (A);RM Cerebro y Difusion con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCERESPECT;RM Cerebro y Espectroscopia;;RM CERESPECT;RM Cerebro y Espectroscopia;;No;;CTMR
RM NEURO;RM Neuro;MRCERESPECT(A); RM Cerebro y Espectroscopia con Anestesia;;RM CERESPECT(A);RM Cerebro y Espectroscopia con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCERSTUR;RM Cerebro y Silla Turca;;RM CERSTUR;RM Cerebro y Silla Turca;;No;;CTMR
RM NEURO;RM Neuro;MRCERSTUR (A);RM Cerebro y Silla Turca con Anestesia;;RM CERSTUR (A);RM Cerebro y Silla Turca con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCERVDORLU;RM Col Cervical Dorsal y Lumbar;;RM COLCEDOLUM;RM Columna Cervical Dorsal y Lumbar;;No;;CTMR
RM NEURO;RM Neuro;MRCERVDORLU(A);RM Col Cervical Dorsal y Lumbar con Anestesia;;RM COLCEDOLUM(A);RM Columna Cervical Dorsal y Lumbar con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCOLCERDOR;RM Columna Cervical y Dorsal;;RM COLCERDOR;RM Columna Cervical y Dorsal;;No;;CTMR
RM NEURO;RM Neuro;MRCOLCERDOR(A);RM Columna Cervical y Dorsal con Anestesia;;RM COLCERDOR(A);RM Columna Cervical y Dorsal con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCOLCERV;RM Columna Cervical;;RM COLCERV;RM Columna Cervical;;No;;CTMR
RM NEURO;RM Neuro;MRCOLCERV (A);RM Columna Cervical con Anestesia;;RM COLCERV (A);RM Columna Cervical con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCOLDORS;RM Columna Dorsal;;RM COLDORS;RM Columna Dorsal;;No;;CTMR
RM NEURO;RM Neuro;MRCOLDORS(A);RM columna Dorsal con Anestesia;;RM COLDORS (A);RM Columna Dorsal con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCOLLUMB;RM Columna Lumbar;;RM COLLUMB;RM Columna Lumbar;;No;;CTMR
RM NEURO;RM Neuro;MRCOLLUMB (A);RM Columna Lumbar con Anestesia;;RM COLLUMB (A);RM Columna Lumbar con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCOLSACROCCOC (A);RM Col Sacroccigea con Anestesia;;RM COLSACROC(A);RM Sacro Coxis  con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRCOLSACROCOC;RM Col Sacrococcigea;;RM COLSACROCOC;RM Sacro coxis;;No;;CTMR
RM NEURO;RM Neuro;MRCONTROLEM;RM Cerebro Control Abreviado EM;;RM CONTROLEM;RM Cerebro control Abreviado EM;;No;;CTMR
RM NEURO;RM Neuro;MRCONTROLEM(A);RM Cerebro Control Abreviado EM con Anestesia;;RM CONTROLEM (A);RM Cerebro Control Abreviado EM con anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRDIFUS;RM Difusion;;RM DIFUS;RM Difusion;;No;;CTMR
RM NEURO;RM Neuro;MRDIFUS (A);RM Difusion con Anestesia;;RM DIFUS (A);RM Difusion con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRDORSLUMB;RM Columna Dorsal y Lumbar;;RM COLDORLUM;RM Columna Dorsal y Lumbar;;No;;CTMR
RM NEURO;RM Neuro;MRDORSLUMB (A);RM Columna Dorsal y Lumbar con Anestesia;;RM COLDORLUM(A);RM Columna Dorsal y Lumbar con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRESPECTRO;RM Espectroscopia;;RM ESPECTRO;RM Espectroscopia;;No;;CTMR
RM NEURO;RM Neuro;MRESPECTRO (A);RM Espectroscopia con Anestesia;;RM ESPECTRO(A);RM Espectroscopia con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRESTERETX;RM Estereotaxia cerebral;;RM STERETAX;RM Estereotaxia Cerebral;;No;;CTMR
RM NEURO;RM Neuro;MRESTERETX (A);RM Estereotaxia cerebral con Anestesia;;RM STERETAX(A);RM Estereotaxia Cerebral con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRFOSPOST;RM Fosa Posterior;;RM FOSPOST;RM Fosa Posterior;;No;;CTMR
RM NEURO;RM Neuro;MRFOSPOST (A);RM Fosa Posterior con Anestesia;;RM FOSPOS (A);RM Fosa Posterior con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRFUNC;RM Funcional;;RM FUNC;RM Funcional;;No;;CTMR
RM NEURO;RM Neuro;MRFUNC (A);RM Funcional con Anestesia;;RM FUNC (A);RM Funcional con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRORB;RM Orbitas;;RM ORB;RM Orbitas;;No;;CTMR
RM NEURO;RM Neuro;MRORB (A);RM Orbitas con Anestesia;;RM ORB (A);RM Orbitas con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRPERF;RM Perfusion;;RM PERF;RM Perfusion;;No;;CTMR
RM NEURO;RM Neuro;MRPERF (A);RM Perfusion con Anestesia;;RM PERF (A);RM Perfusion con Anestesia;;No;;CTMR
RM NEURO;RM Neuro;MRSTURCA;RM Silla Turca;;RM STURCA;RM Silla Turca;;No;;CTMR
RM NEURO;RM Neuro;MRSTURCA (A);RM Silla Turca con Anestesia;;RM STURCA (A);RM Silla Turca con Anestesia;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT;RM Osteoarticular Bilateral;;RM CADER;RM Caderas;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT;RM Osteoarticular Bilateral;;RM ESTERCLAV;RM Articulacion Esternoclavicular;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT;RM Osteoarticular Bilateral;;RM MANOS;RM Manos;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT;RM Osteoarticular Bilateral;;RM MUSLO;MR Muslo (s);;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT;RM Osteoarticular Bilateral;;RM PIER;RM Pierna (s);;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT;RM Osteoarticular Bilateral;;RMSACROILIAC;RM Articulaciones Sacroiliacas;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT (A);(A) RM Osteoarticular Bilateral con Anestesia;;RM CADER (A);RM Caderas con Anestesia;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT (A);(A) RM Osteoarticular Bilateral con Anestesia;;RM ESTERCLAV(A);RM Articulacion Esternoclavicular con Anestesia;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT (A);(A) RM Osteoarticular Bilateral con Anestesia;;RM MANOS (A);RM Manos con Anestesia;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT (A);(A) RM Osteoarticular Bilateral con Anestesia;;RM MUSLO (A);RM Muslo (s) con Anestesia;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT (A);(A) RM Osteoarticular Bilateral con Anestesia;;RM PIER (A);RM Pierna (s) con Anestesia;;No;;CTMR
RM OSTEOBILAT;RM Osteo Bilateral;MROSTEOBILAT (A);(A) RM Osteoarticular Bilateral con Anestesia;;RMSACROILIAC(A);RM Articulaciones Sacroiliacas con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRCADDER;MR Cadera Derecha;;RM CADERDER;RM Cadera Derecha;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRCODODER;MR Codo Derecho;;RM CODODER;RM de Codo derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRCODODER(A);MR Codo Derecho con Anestesia;;RM CODODER(A);RM de Codo derecho con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER;MR Dedo Derecho;;RMDEDOANUD;RM de Dedo Anular Derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER;MR Dedo Derecho;;RMDEDOINDD;RM de Dedo Indice Derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER;MR Dedo Derecho;;RMDEDOMEDD;RM de Dedo Medio Derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER;MR Dedo Derecho;;RMDEDOME?D;RM de Dedo Me?ique Derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER;MR Dedo Derecho;;RMDEDOPULD;RM de Dedo  Pulgar Derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER(A);MR Dedo Derecho con Anestesia;;RMDEDOANUD(A);RM de Dedo Anular Derecho con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER(A);MR Dedo Derecho con Anestesia;;RMDEDOINDD(A);RM de Dedo Indice Derecho con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER(A);MR Dedo Derecho con Anestesia;;RMDEDOMEDD;RM de Dedo Medio Derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER(A);MR Dedo Derecho con Anestesia;;RMDEDOME?D(A);RM de Dedo Me?ique Derecho con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRDEDODER(A);MR Dedo Derecho con Anestesia;;RMDEDOPULD(A);RM de Dedo derecho con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRMU?ECDER;RM Mu?eca Derecha;;RM MU?DER;RM de Mu?eca derecha;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRMU?ECDER(A);RM Mu?eca Derecha con anestesia;;RM MU?DER (A);RM de Mu?eca derecha con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRRODDER;RM Rodilla Derecha;;RM RODDER;RM de Rodilla derecha;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;MRRODDER(A);MR Rodilla Derecha con Anestesia;;RM RODDER (A);RM de Rodilla derecha con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30;RM Osteoarticular Derecho;;RM ESCAPULADER;RM Escapula Derecha;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30;RM Osteoarticular Derecho;;RM HOMBDER;RM de Hombro derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30;RM Osteoarticular Derecho;;RM MUSLO;MR Muslo (s);;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30;RM Osteoarticular Derecho;;RM MU?DER;RM de Mu?eca derecha;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30;RM Osteoarticular Derecho;;RMPIERNADER;RM Pierna Derecha;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30 (A);RM Osteoarticular Derecho con Anestesia;;MR ESCAPDER (A);RM Escapula Derecha con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30 (A);RM Osteoarticular Derecho con Anestesia;;RM CADERDER(A);RM Cadera Derecha con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30 (A);RM Osteoarticular Derecho con Anestesia;;RM HOMBDER(A);RM de Hombro derecho con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30 (A);RM Osteoarticular Derecho con Anestesia;;RM MUSLO (A);RM Muslo (s) con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER30 (A);RM Osteoarticular Derecho con Anestesia;;RMPIERNADER(A);RM Pierna Derecha con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40;MR Osteoarticular Derecho;;RM ANTEBRADER;RM de Antebrazo Der;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40;MR Osteoarticular Derecho;;RM BRAZODER;RM de Brazo der;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40;MR Osteoarticular Derecho;;RM MANODER;RM Mano derecha;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40;MR Osteoarticular Derecho;;RM PIEDER;RM de Pie derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40;MR Osteoarticular Derecho;;RM TOBILLDER;RM Tobillo derecho;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40(A);MR Osteoarticular Derecho con Anestesia;;RM ANTEBRADER(A);RM de Antebrazo Der con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40(A);MR Osteoarticular Derecho con Anestesia;;RM BRAZODER(A);RM de Brazo der con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40(A);MR Osteoarticular Derecho con Anestesia;;RM MANODER(A);RM Mano derecha con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40(A);MR Osteoarticular Derecho con Anestesia;;RM PIEDER (A);RM de Pie derecho con Anestesia;;No;;CTMR
RM OSTEODER;RM Osteo Derecho;OSTEODER40(A);MR Osteoarticular Derecho con Anestesia;;RM TOBILLDER(A);RM Tobillo derecho con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRCADIZQ;MR Cadera Izquierda;;RM CADERIZQ;RM Cadera Izquierda;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRCODOIZQ;MR Codo Izquierdo;;RM CODOIZQ;RM de Codo izquierdo;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRCODOIZQ(A);MR Codo Izquierdo con Anestesia;;RM CODOIZQ(A);RM de Codo izquierdo con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ;MR Dedo Izquierdo;;RMDEDOANUI;RM de Dedo Anular Izquierdo;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ;MR Dedo Izquierdo;;RMDEDOINDI;RM de Dedo Indice Izquierdo;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ;MR Dedo Izquierdo;;RMDEDOMEDI;RM de Dedo Medio Izquierdo;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ;MR Dedo Izquierdo;;RMDEDOME?I;RM de Dedo Me?ique Izquierdo;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ;MR Dedo Izquierdo;;RMDEDOPULI;RM Dedo Pulgar Izquierdo;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ(A);MR Dedo izquierdo con Anestesia;;RMDEDOANUI(A);RM de Dedo Anular Izquierdo con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ(A);MR Dedo izquierdo con Anestesia;;RMDEDOINDI(A);RM de Dedo Indice Izquierdo con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ(A);MR Dedo izquierdo con Anestesia;;RMDEDOMEDI(A);RM de Dedo Medio Izquierdo con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ(A);MR Dedo izquierdo con Anestesia;;RMDEDOME?IA);RM de Dedo Me?ique Izquierdo con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRDEDOIZQ(A);MR Dedo izquierdo con Anestesia;;RMDEDOPULI(A);RM Dedo Pulgar Izquierdo con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRMU?ECIZQ;RM Mu?eca Izquierda;;RM MU?IZQ;RM de Mu?eca izquierda;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRMU?ECIZQ(A);RM Mu?eca Izquierda con anestesia;;RM MU?IZQ (A);RM de Mu?eca izquierda con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRRODIZQ;MR Rodilla Izquierda;;RM RODIZQ;RM de Rodilla izquierda;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;MRRODIZQ(A);MR Rodilla Izquierda con Anestesia;;RM RODIZQ (A);RM de Rodilla izquierda con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30;RM Osteoarticular Izquierdo;;RM ESCAPULAIZQ;RM Escapula Izquierda;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30;RM Osteoarticular Izquierdo;;RM HOMBIZQ;RM de Hombro izquierdo;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30;RM Osteoarticular Izquierdo;;RM MUSLO;MR Muslo (s);;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30;RM Osteoarticular Izquierdo;;RM MU?IZQ;RM de Mu?eca izquierda;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30;RM Osteoarticular Izquierdo;;RMPIERNAIZQ;RM Pierna Izquierda;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30 (A);RM Osteoarticular Izquierdo con Anestesia;;MR ESCAPIZQ (A);RM Escapula Izquierda con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30 (A);RM Osteoarticular Izquierdo con Anestesia;;RM CADERIZQ(A);RM Cadera Izquierda con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30 (A);RM Osteoarticular Izquierdo con Anestesia;;RM HOMBIZQ(A);RM de Hombro izquierdo con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30 (A);RM Osteoarticular Izquierdo con Anestesia;;RM MUSLO (A);RM Muslo (s) con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30 (A);RM Osteoarticular Izquierdo con Anestesia;;RM MU?IZQ (A);RM de Mu?eca izquierda con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ30 (A);RM Osteoarticular Izquierdo con Anestesia;;RMPIERNAIZQ(A);RM Pierna Izquierda con Anestesia;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ40;MR Osteoarticular Izquierdo;;RM ANTEBRAIZQ;RM de Antebrazo Izq.;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ40;MR Osteoarticular Izquierdo;;RM BRAZOIZQ;RM de Brazo izq;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ40;MR Osteoarticular Izquierdo;;RM MANOIZQ;RM Mano Izquierda;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ40;MR Osteoarticular Izquierdo;;RM PIEIZQ;RM de Pie izquierdo;;No;;CTMR
RM OSTEOIZQ;RM Osteo Izquierdo;OSTEOIZQ40;MR Osteoarticular Izquierdo;;RM TOBILLIZQ;RM Tobillo izquierdo;;No;;CTMR
